Provincia,Partido,Localidad,Poblacion,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,SATELITAL,WIRELESS,TELEFONIAFIJA,3G,4G,link,Latitud,Longitud,posee_conectividad
Tucumán,Leales,Villa Fiad - Ingenio Leales,2791,NO,NO,NO,NO,NO,SI,SI,SI,SI,90056080,-27.0677472403134,-65.2354487523003,SI
Tucumán,Lules,Barrio Araujo,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-26.8418175731977,-65.2753559359172,SI
Tucumán,Lules,Barrio San Felipe,2157,NO,NO,NO,NO,NO,NO,NO,SI,SI,90063010,-26.8749835532106,-65.2322262379925,SI
Tucumán,Lules,El Manantial,14582,NO,SI,NO,SI,NO,SI,NO,SI,SI,90063020,-26.8445604430497,-65.2856690422125,SI
Tucumán,Lules,Ingenio San Pablo,9620,SI,NO,NO,SI,NO,SI,SI,SI,SI,90063030,-26.8739965593381,-65.3103499893471,SI
Tucumán,Lules,La Reducción,5029,SI,NO,NO,NO,NO,NO,SI,SI,SI,90063040,-26.9601338991114,-65.3514727517897,SI
Tucumán,Lules,Lules,21088,SI,NO,NO,SI,NO,SI,SI,SI,SI,90063050,-26.9239379177434,-65.3364017910576,SI
Tucumán,Monteros,Acheral,2683,SI,NO,NO,SI,NO,SI,SI,SI,SI,90070010,-27.12072050474,-65.4705647177524,SI
Tucumán,Monteros,Capitán Cáceres,513,NO,NO,NO,NO,NO,SI,NO,NO,NO,90070020,-27.1895217713073,-65.6039648120293,SI
Tucumán,Monteros,Monteros,23274,SI,NO,NO,SI,NO,SI,SI,SI,SI,90070030,-27.1674766637374,-65.4987774491472,SI
Tucumán,Monteros,Pueblo Independencia,3530,SI,NO,NO,NO,NO,NO,SI,SI,SI,90070040,-27.2207848342688,-65.527417311463,SI
Tucumán,Monteros,Río Seco,5131,SI,NO,NO,SI,NO,NO,SI,SI,SI,90070050,-27.2690482043801,-65.5593459528459,SI
Santiago del Estero,Robles,Beltrán,6352,SI,NO,NO,NO,SI,SI,SI,SI,SI,86161010,-27.8529414386088,-63.9976109802064,SI
Santiago del Estero,Robles,Colonia El Simbolar,4197,NO,NO,NO,NO,SI,SI,NO,SI,SI,86161020,-27.7503159458049,-63.7954247865397,SI
Santiago del Estero,Robles,Fernández,12886,SI,NO,NO,SI,SI,SI,SI,SI,SI,86161030,-27.92580,-63.89610,SI
Santiago del Estero,Robles,Ingeniero Forres (Est. Chaguar Punco),5463,NO,NO,NO,SI,SI,SI,SI,NO,NO,86161040,-27.8988045313331,-63.9153240631198,SI
Santiago del Estero,Robles,Vilmer,932,NO,NO,NO,NO,SI,NO,NO,SI,SI,86161050,-27.8080876156289,-64.0900764558405,SI
Santiago del Estero,Salavina,Chilca Juliana,539,NO,NO,NO,SI,SI,SI,NO,NO,NO,86168010,-28.795424,-63.574164,SI
Santiago del Estero,Salavina,Los Telares,2573,NO,NO,NO,SI,SI,NO,SI,NO,SI,86168020,-28.9961060752517,-63.3596611334149,SI
Santiago del Estero,Salavina,Villa Salavina,829,NO,NO,NO,NO,SI,SI,NO,NO,SI,86168030,-28.804238,-63.427367,SI
Santiago del Estero,San Martín,Brea Pozo,1878,NO,NO,NO,NO,SI,SI,SI,SI,SI,86175010,-28.2625484480748,-63.8794848442523,SI
Santiago del Estero,San Martín,Estación Robles,388,NO,NO,NO,NO,SI,NO,NO,NO,NO,86175020,-28.066906709842,-63.9232936486892,SI
Santiago del Estero,San Martín,Estación Taboada,1512,NO,NO,NO,NO,SI,SI,NO,SI,SI,86175030,-28.0244133561374,-63.6780500726067,SI
Santiago del Estero,San Martín,Villa Nueva,303,NO,NO,NO,NO,NO,NO,NO,NO,NO,86175040,-28.3300482316358,-63.9281703939706,NO
Santiago del Estero,Sarmiento,Garza,2584,NO,NO,NO,NO,SI,NO,SI,SI,SI,86182010,-28.1640640623966,-63.4693456111254,SI
Neuquén,Lácar,San Martín de los Andes,27956,SI,NO,NO,SI,SI,SI,SI,SI,SI,58056010,-40.1537600653137,-71.3550098619322,SI
Neuquén,Lácar,Villa Lago Meliquina,105,SI,NO,NO,NO,NO,SI,SI,NO,SI,58056020,-40.3816875508143,-71.2616152793248,SI
Neuquén,Loncopué,Chorriaca,403,NO,NO,NO,NO,SI,SI,NO,NO,NO,58063010,-37.929624048638,-70.0562158162232,SI
Neuquén,Loncopué,Loncopué,4877,NO,SI,SI,NO,SI,SI,SI,NO,SI,58063020,-38.0699432722928,-70.6124039046889,SI
Neuquén,Los Lagos,Villa La Angostura,11063,SI,NO,SI,NO,SI,SI,SI,SI,SI,58070010,-40.7631760692681,-71.6451967512926,SI
Neuquén,Los Lagos,Villa Traful,356,NO,NO,NO,NO,SI,NO,SI,NO,NO,58070020,-40.6515336234792,-71.4069733427812,SI
Neuquén,Minas,Andacollo,2481,NO,NO,SI,SI,SI,SI,SI,NO,NO,58077010,-37.1814100578481,-70.6690765415839,SI
Neuquén,Minas,Huinganco,733,NO,NO,SI,NO,SI,SI,SI,NO,NO,58077020,-37.162253742004,-70.6240350766311,SI
Neuquén,Minas,Las Ovejas,1128,NO,NO,NO,NO,NO,SI,SI,NO,NO,58077030,-36.9881343331798,-70.7487001311443,SI
Neuquén,Minas,Los Miches,201,NO,NO,NO,NO,NO,NO,NO,NO,NO,58077040,-37.2079272879054,-70.8208608595818,NO
Neuquén,Minas,Manzano Amargo,334,NO,NO,NO,NO,NO,SI,NO,NO,NO,58077050,-36.7475538529054,-70.7652790008941,SI
Neuquén,Minas,Varvarco,445,NO,NO,NO,NO,NO,SI,NO,NO,SI,58077060,-36.8575631715293,-70.6784177984494,SI
Neuquén,Minas,Villa del Nahueve,197,NO,NO,NO,NO,NO,SI,NO,NO,NO,58077070,-37.1209838887878,-70.7687465935033,SI
Neuquén,Ñorquín,Caviahué,607,NO,NO,SI,NO,SI,SI,SI,NO,SI,58084010,-37.8741211534774,-71.0537792468958,SI
Río Negro,General Roca,Villa Regina,30028,SI,NO,SI,SI,SI,SI,SI,SI,SI,62042560,-39.0962966627004,-67.0828092630939,SI
Río Negro,General Roca,Villa San Isidro,607,NO,NO,NO,SI,NO,SI,NO,SI,NO,62042570,-38.7064851078187,-68.1737455217997,SI
Río Negro,Ñorquincó,Las Bayas,66,NO,NO,NO,NO,NO,NO,NO,NO,NO,62056010,-41.4504057812872,-70.6827894626766,NO
Río Negro,Ñorquincó,Mamuel Choique,243,NO,NO,NO,SI,NO,NO,NO,NO,NO,62056020,-41.7698416427745,-70.1708632216436,SI
Río Negro,Ñorquincó,Ñorquincó,565,NO,NO,NO,NO,SI,NO,SI,NO,NO,62056030,-41.843448611748,-70.8943932149944,SI
Río Negro,Ñorquincó,Ojos de Agua,69,NO,NO,NO,NO,NO,NO,NO,NO,NO,62056040,-41.534892227381,-69.854645970072,NO
Río Negro,Ñorquincó,Río Chico (Est. Cerro Mesa),282,NO,NO,NO,NO,SI,NO,SI,NO,NO,62056050,-41.7167227835394,-70.4710839014636,SI
Río Negro,Pichi Mahuida,Barrio Esperanza,67,NO,NO,NO,SI,NO,NO,NO,NO,NO,62063005,-39.041876855319,-63.9985907357656,SI
Río Negro,Pichi Mahuida,Colonia Juliá y Echarren,936,NO,NO,NO,SI,SI,NO,NO,NO,SI,62063010,-39.0361229259361,-64.0139390564756,SI
Río Negro,Pichi Mahuida,Juventud Unida,63,NO,NO,NO,SI,NO,NO,NO,NO,NO,62063013,-39.0125652171478,-64.0650447267437,SI
Río Negro,Pichi Mahuida,Pichi Mahuida,46,NO,NO,NO,NO,NO,NO,NO,NO,NO,62063017,-38.8296136177488,-64.9374198062825,NO
Río Negro,Pichi Mahuida,Río Colorado,11733,SI,SI,SI,SI,SI,SI,SI,SI,SI,62063020,-38.9914136078743,-64.0874682295519,SI
Río Negro,Pichi Mahuida,Salto Andersen,16,NO,NO,NO,NO,NO,NO,NO,NO,NO,62063060,-38.8229789232812,-64.8182778708068,NO
Río Negro,Pilcaniyeu,Cañadón Chileno,44,NO,NO,NO,NO,NO,NO,NO,NO,NO,62070005,-40.8843058831975,-70.0229634453504,NO
Río Negro,Pilcaniyeu,Comallo,1497,NO,NO,NO,NO,SI,SI,NO,NO,SI,62070010,-41.0298746753183,-70.269980649853,SI
Río Negro,Pilcaniyeu,Dina Huapi,3469,SI,NO,SI,NO,SI,SI,SI,SI,SI,62070020,-41.0691934226159,-71.16219332616,SI
Río Negro,Pilcaniyeu,Laguna Blanca,102,NO,NO,NO,SI,NO,NO,NO,NO,NO,62070030,-40.7925954846977,-69.8810399581108,SI
Río Negro,Pilcaniyeu,Ñirihuau,261,NO,NO,NO,NO,NO,NO,NO,NO,NO,62070040,-41.0885592834836,-71.1369133751581,NO
Río Negro,Pilcaniyeu,Paso Flores,0,NO,NO,NO,NO,SI,NO,NO,NO,NO,,-40.6020855452361,-70.6965424592972,SI
Buenos Aires,General Paz,Ranchos,7916,SI,NO,SI,SI,NO,SI,SI,SI,SI,6343030,-35.5173520233652,-58.3184247148653,SI
Buenos Aires,General Paz,Villanueva (Ap. Río Salado),537,NO,NO,NO,NO,NO,SI,SI,NO,NO,6343040,-35.6776271050909,-58.4350923167562,SI
Buenos Aires,General Pinto,Colonia San Ricardo (Est. Iriarte),811,SI,NO,NO,NO,NO,SI,NO,SI,SI,6351010,-34.4162137301573,-61.9280141749282,SI
Buenos Aires,General Pinto,General Pinto,6557,NO,NO,SI,NO,SI,NO,SI,SI,SI,6351020,-34.764155990724,-61.8900674920122,SI
Buenos Aires,General Pinto,Germania (Est. Mayor José Orellano),1397,SI,NO,NO,NO,NO,NO,NO,SI,SI,6351030,-34.576111833277,-62.0518306894073,SI
Buenos Aires,General Pinto,Gunther,23,NO,NO,NO,NO,NO,NO,NO,SI,NO,6351035,-34.5994995308259,-61.9164989081536,SI
Buenos Aires,General Pinto,Villa Francia (Est. Coronel Granada),1176,NO,NO,NO,SI,SI,NO,SI,NO,SI,6351040,-34.7913160212074,-62.2011090686366,SI
Buenos Aires,General Pinto,Villa Roth (Est. Ingeniero Balbín),38,NO,NO,NO,NO,NO,NO,NO,NO,NO,6351050,-34.5798302278832,-62.1710489234118,NO
Buenos Aires,General Pueyrredón,Barrio Colinas Verdes,0,NO,NO,NO,NO,NO,SI,NO,SI,SI,6351020,-37.8931024789245,-57.8261645643114,SI
Buenos Aires,General Pueyrredón,Barrio El Boquerón,509,NO,NO,NO,NO,NO,SI,NO,NO,SI,6357020,-38.0297229162982,-57.7995485049706,SI
Buenos Aires,General Pueyrredón,Barrio El Casal,0,NO,NO,NO,NO,NO,SI,NO,NO,NO,6357110,-37.8324145231571,-57.6311155465986,SI
Buenos Aires,General Pueyrredón,Barrio El Coyunco,0,NO,NO,NO,NO,NO,SI,NO,SI,SI,6357110,-37.9050810135269,-57.7391824086455,SI
Buenos Aires,General Pueyrredón,Barrio La Gloria,415,NO,NO,NO,NO,NO,SI,NO,SI,SI,6357050,-37.9068268303117,-57.7858860640391,SI
Buenos Aires,General Pueyrredón,Barrio Santa Paula,644,NO,NO,NO,NO,NO,SI,NO,SI,SI,6357060,-37.9317157840639,-57.683162032898,SI
La Pampa,Chapaleufú,Sarah,204,NO,NO,NO,NO,SI,NO,NO,NO,NO,42056050,-35.0246923056998,-63.686962377693,SI
Santa Fe,Castellanos,Virginia,151,NO,NO,NO,NO,NO,SI,NO,NO,NO,82021420,-30.7402529602428,-61.3409665931228,SI
La Pampa,Chapaleufú,Vértiz,688,NO,NO,NO,NO,NO,SI,SI,NO,SI,42056060,-35.4262411079929,-63.9063646669037,SI
La Pampa,Chical Co,Algarrobo del Águila,329,NO,NO,NO,NO,NO,NO,SI,NO,NO,42063010,-36.4011467185658,-67.1484015946157,SI
La Pampa,Chical Co,La Humada,657,NO,NO,NO,NO,SI,SI,SI,NO,NO,42063020,-36.3500276379509,-68.0141950027482,SI
La Pampa,Conhelo,Conhelo,464,NO,NO,NO,NO,NO,SI,SI,NO,NO,42035010,-35.9994878462166,-64.5959233383525,SI
La Pampa,Conhelo,Eduardo Castex,9253,SI,SI,NO,SI,SI,NO,SI,SI,SI,42035020,-35.916589710926,-64.2945868368038,SI
La Pampa,Conhelo,Mauricio Mayer,291,NO,NO,NO,NO,SI,SI,SI,NO,NO,42035030,-36.2106631640542,-64.0335412257945,SI
La Pampa,Conhelo,Monte Nievas,470,NO,NO,NO,NO,SI,SI,SI,NO,NO,42035040,-35.8617464058389,-64.1569675208376,SI
La Pampa,Conhelo,Rucanelo,219,NO,NO,NO,SI,NO,SI,NO,NO,NO,42035050,-36.0429376779565,-64.8353214769324,SI
La Pampa,Conhelo,Winifreda,2222,NO,SI,SI,NO,NO,SI,SI,SI,SI,42035060,-36.2272741396174,-64.2348767956417,SI
La Pampa,Curacó,Gobernador Duval,413,NO,NO,NO,NO,SI,SI,NO,NO,NO,42042010,-38.7413407663938,-66.4360653362481,SI
La Pampa,Curacó,Puelches,420,NO,NO,NO,NO,SI,NO,SI,NO,SI,42042020,-38.1437722310811,-65.9102790812435,SI
La Pampa,Guatraché,Alpachiri,1759,NO,NO,NO,SI,SI,NO,SI,NO,SI,42070010,-37.3758811926005,-63.7738735909085,SI
La Pampa,Guatraché,General Manuel J. Campos,935,NO,NO,NO,SI,SI,NO,SI,NO,SI,42070020,-37.4589894326191,-63.5872408548874,SI
La Pampa,Guatraché,Guatraché,3697,NO,SI,NO,SI,SI,SI,SI,SI,SI,42070030,-37.6669652272263,-63.5415367289386,SI
La Pampa,Guatraché,Perú,39,NO,NO,NO,NO,NO,SI,NO,NO,NO,42070040,-37.6623849438401,-64.1373213494442,SI
Río Negro,Pilcaniyeu,Pilcaniyeu,757,NO,NO,NO,NO,SI,NO,NO,NO,NO,62070060,-41.1252901833754,-70.7216943906912,SI
Río Negro,Pilcaniyeu,Pilquiniyeu del Limay,106,SI,NO,NO,NO,NO,NO,NO,NO,NO,62070070,-40.5448524836234,-70.0532314661515,SI
Río Negro,Pilcaniyeu,Villa Llanquín,113,NO,NO,NO,NO,SI,NO,NO,NO,NO,62070080,-40.9239102047089,-71.0338579770764,SI
Río Negro,San Antonio,El Empalme,81,NO,NO,NO,NO,NO,NO,NO,NO,NO,62077005,-40.706602544179,-65.0030743715644,NO
Río Negro,San Antonio,Las Grutas,4807,SI,NO,SI,SI,SI,SI,SI,SI,SI,62077010,-40.806093320236,-65.0847019757487,SI
Río Negro,San Antonio,Playas Doradas,194,NO,NO,NO,SI,NO,SI,NO,NO,NO,62077020,-41.6276787888305,-65.0236746017627,SI
Río Negro,San Antonio,Puerto San Antonio Este,381,SI,NO,NO,NO,SI,SI,SI,NO,NO,62077030,-40.8008815532575,-64.8778974161853,SI
Río Negro,San Antonio,Punta Colorada,4,NO,NO,NO,NO,NO,SI,NO,NO,NO,62077040,-41.6941221979021,-65.0245573411298,SI
Río Negro,San Antonio,Saco Viejo,8,NO,NO,NO,NO,NO,SI,NO,NO,NO,62077045,-40.811004684265,-64.7581129382783,SI
Río Negro,San Antonio,San Antonio Oeste,16265,SI,NO,SI,SI,SI,SI,SI,SI,SI,62077050,-40.7312945275013,-64.9552941307172,SI
Río Negro,San Antonio,Sierra Grande,7404,SI,NO,SI,SI,SI,SI,SI,SI,SI,62077060,-41.6071863315513,-65.3534017406091,SI
Río Negro,Valcheta,Aguada Cecilio,155,NO,NO,NO,NO,SI,NO,NO,NO,NO,62084010,-40.8478737807916,-65.8393274592303,SI
Río Negro,Valcheta,Arroyo Los Berros,168,NO,NO,NO,NO,SI,NO,NO,NO,NO,62084020,-41.4372536416486,-66.0950773167367,SI
Río Negro,Valcheta,Arroyo Ventana,30,NO,NO,NO,NO,SI,NO,NO,NO,NO,62084030,-41.6653937822189,-66.0860135550914,SI
Río Negro,Valcheta,Nahuel Niyeu,32,NO,NO,NO,NO,NO,NO,NO,NO,NO,62084040,-40.504198321368,-66.5657529968209,NO
Río Negro,Valcheta,Sierra Pailemán,74,NO,NO,NO,SI,NO,NO,NO,NO,NO,62084050,-41.1812714523245,-65.9614292512301,SI
Río Negro,Valcheta,Valcheta,3867,NO,NO,NO,SI,SI,SI,SI,NO,SI,62084060,-40.6778617788507,-66.1653261356888,SI
Ciudad Autónoma de Buenos Aires,COMUNA 10,VERSALLES,13822,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6301234618064,-58.5224017483433,SI
Catamarca,Capayán,Capayán,636,NO,NO,NO,NO,SI,NO,NO,NO,SI,10042030,-28.7807106449765,-66.0386455444458,SI
Catamarca,Capayán,Chumbicha,4531,SI,NO,NO,SI,SI,SI,SI,SI,SI,10042040,-28.8475652676601,-66.2413567840968,SI
Catamarca,Capayán,Colonia del Valle,854,NO,NO,NO,NO,SI,NO,SI,NO,NO,10042050,-28.6659572317315,-65.8752053335172,SI
Catamarca,Capayán,Colonia Nueva Coneta,1951,NO,NO,NO,SI,SI,SI,SI,SI,SI,10042060,-28.5859218596167,-65.8384330489801,SI
Catamarca,Capayán,Concepción,387,NO,NO,NO,NO,NO,NO,NO,NO,NO,10042070,-28.7027878127673,-66.0684404425234,NO
Catamarca,Capayán,Coneta,653,NO,NO,NO,SI,SI,NO,SI,NO,NO,10042080,-28.5824940471212,-65.8832899522771,SI
Catamarca,Capayán,El Bañado,158,NO,NO,NO,NO,NO,NO,NO,NO,NO,10042090,-28.6492910442287,-65.8184083876597,NO
La Pampa,Guatraché,Santa Teresa,466,NO,NO,NO,SI,NO,NO,SI,NO,NO,42070050,-37.5749339058948,-63.4328864695669,SI
Ciudad Autónoma de Buenos Aires,COMUNA 10,VELEZ SARSFIELD,35081,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.6313610222,-58.493276996941,SI
Córdoba,Sobremonte,San Francisco del Chañar,2256,NO,NO,NO,SI,SI,NO,SI,SI,SI,14154050,-29.7882609409722,-63.9430703616826,SI
Córdoba,Tercero Arriba,Almafuerte,11422,SI,SI,NO,SI,NO,SI,SI,SI,SI,14161010,-32.1934604986786,-64.2543871859511,SI
Córdoba,Tercero Arriba,Colonia Almada,495,NO,NO,NO,NO,NO,SI,SI,NO,SI,14161020,-32.033345652856,-63.8628846933814,SI
Córdoba,Tercero Arriba,Corralito,1727,NO,NO,NO,SI,SI,SI,NO,SI,SI,14161030,-32.0252572445237,-64.1931588929625,SI
Córdoba,Tercero Arriba,Dalmacio Vélez,1497,NO,NO,NO,SI,NO,NO,SI,SI,SI,14161040,-32.6108732524704,-63.5798837158318,SI
Catamarca,Capayán,Huillapima,2416,NO,NO,NO,SI,SI,SI,SI,SI,SI,10042100,-28.7326533523263,-65.9692671337206,SI
Catamarca,Capayán,Los Angeles,383,NO,NO,NO,NO,NO,SI,NO,NO,NO,10042110,-28.4757282890296,-65.9584714095267,SI
Catamarca,Capayán,Los Angeles Norte,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-28.4130524181894,-65.9974963114274,NO
Catamarca,Capayán,Los Angeles Sur,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,,-28.5096259939006,-66.0134501995358,NO
Catamarca,Capayán,Miraflores,1650,NO,NO,NO,SI,SI,SI,SI,SI,SI,10042120,-28.61156437771,-65.9045510608673,SI
Catamarca,Capayán,San Martín,426,NO,NO,NO,SI,SI,NO,NO,NO,SI,10042130,-29.2514238184412,-65.7966971627176,SI
Catamarca,Capayán,San Pablo,139,NO,NO,NO,NO,NO,NO,NO,NO,NO,10042140,-28.7185211619112,-66.0406031753627,NO
Catamarca,Capayán,San Pedro,372,NO,NO,NO,NO,NO,NO,NO,NO,NO,10042150,-28.7717177596284,-66.1240600986815,NO
Catamarca,Capital,Barrio Bancario,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,,-28.466667,-65.783333,SI
Catamarca,Capital,El Pantanillo,44,SI,NO,NO,NO,SI,NO,SI,SI,SI,10049020,-28.5416893432334,-65.8026632730873,SI
Catamarca,Capital,San Fernando del Valle de Catamarca,159139,SI,SI,SI,SI,SI,SI,SI,SI,SI,10049030,-28.4846581947085,-65.7867892937631,SI
Catamarca,El Alto,El Alto,754,NO,NO,NO,NO,SI,SI,NO,SI,SI,10056010,-28.3027477561138,-65.3693767192491,SI
Catamarca,El Alto,Guayamba,376,NO,NO,NO,NO,NO,NO,NO,NO,NO,10056020,-28.3441266642037,-65.4127476684157,NO
Catamarca,El Alto,Infanzón,62,NO,NO,NO,NO,NO,NO,NO,NO,NO,10056030,-28.5973244077887,-65.4116602658918,NO
Catamarca,El Alto,Los Corrales,54,NO,NO,NO,NO,NO,NO,NO,NO,NO,10056040,-28.5108290239161,-65.3308772218931,NO
Catamarca,El Alto,Tapso,191,NO,NO,NO,NO,SI,NO,NO,NO,NO,10056050,-28.415904197716,-65.1086409589416,SI
Catamarca,El Alto,Vilismán,112,NO,NO,NO,NO,NO,NO,NO,NO,SI,10056060,-28.5021133153073,-65.4385489995235,SI
Catamarca,Fray Mamerto Esquiú,Collagasta,373,NO,NO,NO,NO,NO,NO,NO,NO,NO,10063010,-28.3616776397898,-65.7282690165025,NO
Córdoba,Tercero Arriba,General Fotheringham,313,SI,NO,NO,NO,NO,SI,SI,SI,SI,14161050,-32.3234295842043,-63.8704257430147,SI
Córdoba,Tercero Arriba,Hernando,10109,SI,SI,NO,SI,NO,NO,SI,SI,SI,14161060,-32.4276148348373,-63.7330119093142,SI
Córdoba,Tercero Arriba,James Craik,5110,SI,SI,NO,SI,NO,SI,SI,SI,SI,14161070,-32.1613056379775,-63.4651919500633,SI
Córdoba,Tercero Arriba,Las Isletillas,152,NO,NO,NO,NO,NO,SI,SI,NO,SI,14161080,-32.5100979867632,-63.9290229356551,SI
Córdoba,Tercero Arriba,Las Perdices,5084,SI,NO,NO,NO,SI,SI,SI,SI,SI,14161090,-32.6981884459632,-63.7083103176214,SI
Córdoba,Tercero Arriba,Los Zorros,508,NO,NO,NO,NO,NO,NO,SI,SI,SI,14161100,-32.045928188462,-63.2017981667251,SI
Córdoba,Tercero Arriba,Oliva,11672,SI,NO,NO,SI,NO,SI,SI,SI,SI,14161110,-32.0413174021447,-63.5693820664827,SI
Córdoba,Tercero Arriba,Pampayasta Norte,79,NO,NO,NO,NO,NO,SI,SI,NO,NO,14161120,-32.2416827296709,-63.6421868735368,SI
Córdoba,Tercero Arriba,Pampayasta Sur,1208,NO,NO,NO,SI,SI,NO,NO,SI,SI,14161130,-32.2507581145055,-63.6510140335346,SI
Córdoba,Tercero Arriba,Punta del Agua,175,NO,NO,NO,NO,NO,SI,NO,NO,SI,14161140,-32.5754281748334,-63.8101580899516,SI
Córdoba,Tercero Arriba,Río Tercero,46421,SI,SI,NO,SI,SI,SI,SI,SI,SI,14161150,-32.173100971278,-64.1130560562283,SI
Ciudad Autónoma de Buenos Aires,COMUNA 15,VILLA ORTUZAR,21736,SI,SI,SI,SI,SI,SI,SI,SI,SI,2000010,-34.5809741138535,-58.4676516664339,SI
Catamarca,Ambato,Chuchucaruana,73,NO,NO,NO,NO,NO,NO,NO,NO,NO,10007010,-27.9072844349135,-65.8265242094263,NO
Catamarca,Ambato,Colpes,75,NO,NO,NO,NO,NO,NO,NO,NO,NO,10007020,-28.056472497625,-65.8260844153652,NO
Catamarca,Ambato,El Bolsón,289,NO,NO,NO,NO,SI,NO,NO,NO,SI,10007030,-27.9038743420396,-65.8884829262542,SI
Catamarca,Ambato,El Rodeo,1007,NO,NO,NO,NO,SI,SI,SI,NO,SI,10007040,-28.2141516424861,-65.8738600634115,SI
Catamarca,Ambato,Huaycama,152,NO,NO,NO,NO,NO,NO,NO,NO,NO,10007050,-28.0988458342305,-65.8147464336478,NO
Catamarca,Ambato,La Puerta,706,NO,NO,NO,NO,SI,NO,SI,NO,SI,10007060,-28.1764379052117,-65.7863037835082,SI
Catamarca,Ambato,Las Chacritas,74,NO,NO,NO,NO,SI,NO,NO,NO,NO,10007070,-27.6464168267027,-65.9533446470458,SI
Catamarca,Ambato,Las Juntas,304,NO,NO,NO,NO,NO,NO,NO,NO,SI,10007080,-28.1038836314671,-65.8996513641899,SI
Catamarca,Ambato,Los Castillos,182,NO,NO,NO,NO,NO,NO,NO,NO,NO,10007090,-27.9582295650792,-65.820685723313,NO
Catamarca,Ambato,Los Talas,170,NO,NO,NO,NO,NO,SI,NO,NO,NO,10007100,-27.94999754917,-65.875829814164,SI
La Pampa,Hucal,Abramo,312,NO,NO,NO,SI,NO,SI,NO,NO,NO,42077010,-37.8943313295474,-63.8515025914131,SI
La Pampa,Hucal,Bernasconi,1577,SI,NO,NO,SI,SI,SI,SI,SI,SI,42077020,-37.9020681912485,-63.7450793526802,SI
La Pampa,Hucal,General San Martín (Est. Villa Alba),2576,NO,NO,NO,SI,NO,SI,SI,SI,SI,42077030,-37.9785301335454,-63.6065854529977,SI
La Pampa,Hucal,Hucal,3,NO,NO,NO,NO,NO,NO,NO,NO,NO,42077040,-37.7849629183535,-64.0306677804584,NO
La Pampa,Hucal,Jacinto Arauz,2434,NO,NO,NO,SI,SI,SI,SI,SI,SI,42077050,-38.0837587172211,-63.4321816643775,SI
La Pampa,Lihuel Calel,Cuchillo Co,208,NO,NO,NO,SI,NO,NO,NO,NO,SI,42084010,-38.3336784745408,-64.6422526958764,SI
La Pampa,Limay Mahuida,La Reforma,221,NO,NO,NO,NO,SI,SI,SI,NO,SI,42091010,-37.5520049423349,-66.2268538972728,SI
La Pampa,Limay Mahuida,Limay Mahuida,75,NO,NO,NO,NO,NO,SI,NO,NO,NO,42091020,-37.1597120530545,-66.6745400356471,SI
La Pampa,Loventué,Carro Quemado,301,NO,NO,NO,SI,SI,SI,SI,NO,NO,42098010,-36.47556498406,-65.3429160249895,SI
La Pampa,Loventué,Loventué,111,NO,NO,NO,SI,NO,NO,NO,NO,NO,42098020,-36.1887459763907,-65.2899702728719,SI
La Pampa,Loventué,Luan Toro,689,NO,NO,NO,NO,SI,SI,SI,NO,SI,42098030,-36.2016818772905,-65.0972782402489,SI
La Pampa,Loventué,Telén,1240,NO,SI,NO,SI,SI,SI,SI,NO,SI,42098040,-36.2640564040186,-65.5097731802402,SI
La Pampa,Loventué,Victorica,5703,NO,NO,NO,SI,SI,SI,SI,SI,SI,42098050,-36.2048593679219,-65.4403752727095,SI
La Pampa,Maracó,Agustoni,284,NO,NO,NO,NO,NO,SI,SI,NO,NO,42105010,-35.7811018772957,-63.3932493460357,SI
La Pampa,Maracó,Dorila,377,NO,NO,NO,SI,NO,SI,SI,NO,NO,42105020,-35.7763229509013,-63.716840693317,SI
Santa Fe,Castellanos,Zenón Pereyra,1637,NO,SI,NO,NO,NO,NO,NO,SI,SI,82021430,-31.5643972137494,-61.898425060781,SI
Santa Fe,Constitución,Alcorta,7450,SI,SI,NO,SI,NO,SI,SI,SI,SI,82028010,-33.5401979791092,-61.1246337163915,SI
Santa Fe,Constitución,Barrio Arroyo del Medio,310,NO,NO,NO,NO,NO,NO,NO,NO,NO,82028020,-33.2860666179194,-60.2720977056001,NO
Santa Fe,Constitución,Barrio Mitre,816,NO,NO,NO,NO,NO,NO,NO,SI,SI,82028030,-33.255594638469,-60.3897758707887,SI
Santa Fe,Constitución,Bombal,3137,SI,SI,NO,SI,NO,NO,SI,SI,SI,82028040,-33.4600615218579,-61.3189324391797,SI
Santa Fe,Constitución,Cañada Rica,641,SI,NO,NO,NO,NO,NO,SI,NO,SI,82028050,-33.5174175561246,-60.6132968867711,SI
Santa Fe,Constitución,Cepeda,349,NO,NO,NO,NO,NO,NO,NO,NO,NO,82028060,-33.3984208661427,-60.6241114199013,NO
Santa Fe,Constitución,Empalme Villa Constitución,6241,SI,NO,NO,NO,NO,NO,SI,NO,SI,82028070,-33.2628625471248,-60.3804644639294,SI
Santa Fe,Constitución,Firmat,28,NO,NO,NO,NO,NO,NO,NO,NO,NO,82028080,-33.441023527734,-61.473143421839,NO
